InvoiceNo,Quantity,InvoiceDate,UnitPrice,Country,Discount,ShippingCost,Category,ShipmentProvider,WarehouseLocation,NetRevenue
601608,1,10/06/2020 12:00,95.38,Australia,0.24,28.51,Accessories,Royal Mail,Paris,72.4888
964434,1,10/06/2020 22:00,21.3,Norway,0.15,8.63,Apparel,DHL,Paris,18.105
825453,1,24/07/2020 19:00,94.96,Italy,0.19,21.02,Accessories,Royal Mail,Paris,76.9176
103849,1,7/08/2020 19:00,93.04,Spain,0.44,20.99,Electronics,Royal Mail,Paris,52.1024
878799,1,8/08/2020 19:00,98.63,Sweden,0.2,26.81,Electronics,UPS,Paris,78.904
370784,1,20/08/2020 11:00,1.07,Belgium,0.08,13.1,Accessories,DHL,Paris,0.9844
135903,1,8/09/2020 03:00,16.31,Spain,0.11,16.57,Apparel,DHL,Paris,14.5159
393561,1,29/09/2020 05:00,75.67,Australia,0.18,19.89,Furniture,DHL,Paris,62.0494
532829,1,30/09/2020 07:00,5.54,United States,0.27,27.58,Furniture,DHL,Paris,4.0442
460215,1,17/10/2020 20:00,49.64,Portugal,0.09,27.09,Stationery,DHL,Paris,45.1724
433720,1,16/11/2020 03:00,8.04,Germany,0.28,19.51,Stationery,FedEx,Paris,5.7888
910486,1,26/12/2020 05:00,25.26,Belgium,0.02,6.62,Stationery,Royal Mail,Paris,24.7548
952370,1,13/01/2021 02:00,3.69,Netherlands,0.14,10.97,Furniture,UPS,Paris,3.1734
468946,1,19/01/2021 14:00,6.55,Italy,0.06,10.18,Stationery,UPS,Paris,6.157
850401,1,2/03/2021 07:00,88.92,France,0.24,11.4,Electronics,Royal Mail,Paris,67.5792
400242,1,16/03/2021 20:00,96.53,Sweden,0.13,14.96,Electronics,Royal Mail,Paris,83.9811
468781,1,12/05/2021 13:00,58.52,Portugal,0.31,6.69,Stationery,DHL,Paris,40.3788
489715,1,13/05/2021 13:00,22.62,France,0.36,25.11,Accessories,DHL,Paris,14.4768
705058,1,30/05/2021 09:00,72.29,France,0.47,15.82,Stationery,DHL,Paris,38.3137
726480,1,13/06/2021 16:00,41.16,Sweden,0.31,27.72,Furniture,DHL,Paris,28.4004
285151,1,15/06/2021 03:00,65.09,Norway,0.07,13.56,Apparel,UPS,Paris,60.5337
947883,1,22/06/2021 05:00,55.45,United Kingdom,0.2,16.55,Apparel,DHL,Paris,44.36
940736,1,27/06/2021 00:00,26.69,United Kingdom,0.13,23.61,Apparel,FedEx,Paris,23.2203
133205,1,10/07/2021 05:00,61.47,Portugal,0.17,19.6,Accessories,FedEx,Paris,51.0201
404359,1,16/07/2021 08:00,58.01,Italy,0.25,26.26,Stationery,Royal Mail,Paris,43.5075
195687,1,28/07/2021 17:00,61.92,United States,0.38,24.05,Stationery,Royal Mail,Paris,38.3904
232915,1,2/08/2021 17:00,18.33,Italy,0.48,25.29,Stationery,FedEx,Paris,9.5316
915122,1,4/08/2021 03:00,24.93,Norway,0.36,14.26,Accessories,FedEx,Paris,15.9552
241758,1,14/08/2021 18:00,13.5,Norway,0.48,9.88,Furniture,FedEx,Paris,7.02
663339,1,16/08/2021 19:00,75.35,Belgium,0.31,9.26,Furniture,Royal Mail,Paris,51.9915
347174,1,25/08/2021 00:00,36.51,Germany,0.13,17.13,Furniture,FedEx,Paris,31.7637
821478,1,23/09/2021 09:00,72.08,Belgium,0.02,9.32,Stationery,DHL,Paris,70.6384
133298,1,26/09/2021 00:00,67.92,Belgium,0.09,11.1,Furniture,DHL,Paris,61.8072
550067,1,7/10/2021 11:00,24.24,Italy,0.06,5.42,Furniture,DHL,Paris,22.7856
117101,1,20/10/2021 23:00,23.98,Sweden,0.47,20.43,Accessories,DHL,Paris,12.7094
227922,1,21/10/2021 17:00,21.38,Netherlands,0.46,10.91,Furniture,FedEx,Paris,11.5452
179599,1,23/10/2021 14:00,67.09,Portugal,0.15,19.15,Furniture,DHL,Paris,57.0265
918408,1,22/11/2021 23:00,14.54,Portugal,0.32,14.18,Stationery,Royal Mail,Paris,9.8872
960587,1,3/01/2022 08:00,88.01,United States,0.07,27.1,Stationery,Royal Mail,Paris,81.8493
864742,1,4/01/2022 21:00,61.06,Spain,0.01,17.77,Accessories,UPS,Paris,60.4494
369578,1,7/01/2022 00:00,38.86,Portugal,0.07,8.98,Stationery,UPS,Paris,36.1398
434384,1,8/01/2022 15:00,6.33,United Kingdom,0.44,15.35,Furniture,Royal Mail,Paris,3.5448
963018,1,13/01/2022 01:00,75.05,Netherlands,0.42,28.97,Apparel,Royal Mail,Paris,43.529
635382,1,19/02/2022 06:00,49.09,France,0.06,23.15,Electronics,DHL,Paris,46.1446
516850,1,25/02/2022 22:00,74.78,Australia,0.04,26.43,Stationery,Royal Mail,Paris,71.7888
438974,1,5/03/2022 11:00,53.78,Portugal,0.38,13.77,Furniture,UPS,Paris,33.3436
102928,1,19/03/2022 04:00,32.74,Sweden,0.03,19.41,Accessories,DHL,Paris,31.7578
796658,1,13/04/2022 04:00,59.37,Germany,0.12,9.04,Electronics,DHL,Paris,52.2456
253520,1,14/04/2022 12:00,89.44,Australia,0.2,8.46,Stationery,FedEx,Paris,71.552
618982,1,26/04/2022 15:00,69.95,Italy,0.45,14.65,Stationery,Royal Mail,Paris,38.4725
383197,1,15/05/2022 19:00,29.83,Italy,0.26,5.01,Accessories,DHL,Paris,22.0742
848081,1,23/05/2022 10:00,63.66,France,0.21,11.09,Apparel,DHL,Paris,50.2914
644162,1,28/05/2022 07:00,47.67,Belgium,0.49,9.55,Electronics,DHL,Paris,24.3117
453923,1,11/06/2022 16:00,81.72,Australia,0.3,25.28,Furniture,Royal Mail,Paris,57.204
614938,1,14/06/2022 07:00,4.01,Spain,0.03,23.08,Electronics,Royal Mail,Paris,3.8897
519655,1,16/06/2022 20:00,61.7,France,0.3,26.48,Electronics,DHL,Paris,43.19
557357,1,18/06/2022 02:00,28.19,Italy,0.16,29.15,Accessories,Royal Mail,Paris,23.6796
480149,1,22/06/2022 05:00,64.38,Germany,0.08,24.49,Accessories,Royal Mail,Paris,59.2296
211115,1,25/06/2022 10:00,62.66,United Kingdom,0.44,24.76,Apparel,DHL,Paris,35.0896
690238,1,28/06/2022 03:00,33.71,United Kingdom,0.27,5.1,Stationery,FedEx,Paris,24.6083
843333,1,17/07/2022 18:00,69.69,Sweden,0.19,11.17,Accessories,Royal Mail,Paris,56.4489
232848,1,1/08/2022 11:00,15.71,United Kingdom,0.24,5.81,Furniture,UPS,Paris,11.9396
143202,1,13/08/2022 06:00,84.69,Australia,0.09,16.82,Accessories,FedEx,Paris,77.0679
837667,1,17/08/2022 05:00,44.22,Portugal,0.33,20.76,Stationery,FedEx,Paris,29.6274
239516,1,1/09/2022 06:00,3.89,Netherlands,0.04,22.51,Accessories,FedEx,Paris,3.7344
649721,1,5/09/2022 06:00,60.98,Netherlands,0.37,19.45,Apparel,UPS,Paris,38.4174
573514,1,18/09/2022 09:00,69.9,Spain,0.49,6.68,Stationery,FedEx,Paris,35.649
110910,1,23/09/2022 03:00,50.96,Norway,0.45,10.3,Stationery,Royal Mail,Paris,28.028
228863,1,27/09/2022 01:00,79.58,Germany,0.04,13.9,Stationery,FedEx,Paris,76.3968
106220,1,28/09/2022 20:00,47.79,Germany,0.38,29.32,Furniture,FedEx,Paris,29.6298
816775,1,3/10/2022 23:00,99.64,United States,0.19,22.97,Furniture,Royal Mail,Paris,80.7084
160964,1,7/10/2022 00:00,54.4,France,0.49,5.49,Accessories,UPS,Paris,27.744
616066,1,12/10/2022 07:00,14.77,Belgium,0.33,23.74,Furniture,DHL,Paris,9.8959
316789,1,2/12/2022 11:00,45.25,United States,0.23,12.45,Apparel,DHL,Paris,34.8425
962865,1,14/12/2022 22:00,86.98,Italy,0.2,7.24,Furniture,UPS,Paris,69.584
780849,1,15/12/2022 17:00,89.41,Belgium,0.36,19.88,Furniture,FedEx,Paris,57.2224
379103,1,16/12/2022 09:00,64.55,Belgium,0.15,8.11,Accessories,DHL,Paris,54.8675
227148,1,22/01/2023 03:00,52.08,Norway,0.17,10.53,Stationery,Royal Mail,Paris,43.2264
531042,1,27/01/2023 18:00,96.55,Netherlands,0.48,24.82,Accessories,Royal Mail,Paris,50.206
168273,1,9/05/2023 14:00,76.52,Norway,0.49,27.26,Furniture,FedEx,Paris,39.0252
401269,1,20/05/2023 17:00,56.74,France,0.44,27.02,Furniture,DHL,Paris,31.7744
633893,1,28/05/2023 05:00,67.68,Belgium,0.27,26.56,Accessories,FedEx,Paris,49.4064
511800,1,4/06/2023 10:00,5.68,Norway,0.12,26.8,Apparel,DHL,Paris,4.9984
936131,1,1/07/2023 00:00,43.06,France,0.48,12.99,Apparel,DHL,Paris,22.3912
193758,1,22/07/2023 19:00,29.37,United States,0.25,24.07,Furniture,UPS,Paris,22.0275
673903,1,26/07/2023 08:00,61.23,Germany,0.27,16.84,Electronics,FedEx,Paris,44.6979
649514,1,24/08/2023 05:00,61.39,France,0.4,12.61,Electronics,Royal Mail,Paris,36.834
489289,1,28/08/2023 03:00,55.4,United Kingdom,0.44,19.18,Accessories,UPS,Paris,31.024
490056,1,3/09/2023 08:00,88.73,Portugal,0.34,17.45,Apparel,FedEx,Paris,58.5618
992666,1,3/09/2023 23:00,84.16,Belgium,0.39,28.52,Electronics,DHL,Paris,51.3376
748675,1,13/09/2023 12:00,16.76,Italy,0.13,5.49,Apparel,FedEx,Paris,14.5812
561540,1,26/09/2023 10:00,93.1,Germany,0.05,5.56,Stationery,FedEx,Paris,88.445
446429,1,3/10/2023 10:00,61.56,Spain,0.27,24.29,Apparel,DHL,Paris,44.9388
654661,1,8/11/2023 15:00,25.23,Belgium,0.08,8.96,Accessories,Royal Mail,Paris,23.2116
570258,1,17/11/2023 02:00,98.62,Sweden,0.26,27.24,Accessories,DHL,Paris,72.9788
696497,1,24/11/2023 02:00,20,France,0.31,23.82,Apparel,FedEx,Paris,13.8
835080,1,3/12/2023 18:00,29.19,Norway,0.31,15.74,Accessories,FedEx,Paris,20.1411
969608,1,4/12/2023 16:00,18.61,Netherlands,0.15,22.23,Electronics,DHL,Paris,15.8185
161401,1,26/12/2023 20:00,79.3,Italy,0.31,6.45,Furniture,Royal Mail,Paris,54.717
444897,1,14/01/2024 12:00,5.24,Australia,0.16,12.54,Stationery,UPS,Paris,4.4016
462201,1,17/01/2024 11:00,42.25,United Kingdom,0.22,6.43,Apparel,DHL,Paris,32.955
764685,1,4/02/2024 21:00,17.58,United Kingdom,0.39,27.94,Stationery,DHL,Paris,10.7238
797120,1,11/02/2024 02:00,91.64,United States,0.01,17.74,Electronics,DHL,Paris,90.7236
999856,1,18/03/2024 23:00,72.28,Sweden,0.01,19.62,Apparel,Royal Mail,Paris,71.5572
550900,1,3/04/2024 19:00,83.44,Netherlands,0.27,13.53,Accessories,UPS,Paris,60.9112
163281,1,20/04/2024 19:00,9.57,Italy,0.23,21.14,Furniture,FedEx,Paris,7.3689
517572,1,21/05/2024 12:00,31.99,Netherlands,0.29,5.92,Stationery,FedEx,Paris,22.7129
323356,1,4/06/2024 07:00,76.23,Germany,0.26,20.23,Electronics,Royal Mail,Paris,56.4102
736513,1,1/07/2024 22:00,80.66,Portugal,0.37,9.29,Electronics,FedEx,Paris,50.8158
969874,1,19/07/2024 02:00,12.2,Australia,0.3,25.5,Stationery,DHL,Paris,8.54
700935,1,6/08/2024 06:00,13.31,Norway,0.33,20.11,Stationery,DHL,Paris,8.9177
299694,1,7/08/2024 00:00,64.06,Belgium,0.42,21.9,Apparel,Royal Mail,Paris,37.1548
497301,1,14/08/2024 07:00,8.09,Norway,0.5,20.41,Stationery,FedEx,Paris,4.045
701845,1,20/08/2024 13:00,48.01,Belgium,0.08,26.35,Stationery,UPS,Paris,44.1692
576398,1,21/08/2024 07:00,84.11,Italy,0.43,21.78,Furniture,Royal Mail,Paris,47.9427
788422,1,30/08/2024 14:00,18.59,United Kingdom,0.37,18.24,Accessories,DHL,Paris,11.7117
855376,1,7/09/2024 04:00,39.81,Norway,0.17,12.32,Electronics,DHL,Paris,33.0423
688511,1,20/09/2024 00:00,27.44,Norway,0.08,23.15,Furniture,FedEx,Paris,25.2448
995386,1,10/10/2024 06:00,21.02,Portugal,0.17,13.13,Electronics,FedEx,Paris,17.4466
869670,1,11/10/2024 02:00,23.9,United States,0.26,21.18,Electronics,Royal Mail,Paris,17.686
835343,1,14/11/2024 02:00,47.2,Netherlands,0.11,5.89,Furniture,Royal Mail,Paris,42.008
243606,1,7/12/2024 10:00,92.88,Netherlands,0.22,26.71,Furniture,DHL,Paris,72.4464
440352,1,22/12/2024 00:00,33.42,Netherlands,0.08,25.77,Electronics,DHL,Paris,30.7464
814204,1,23/01/2025 18:00,95.33,Australia,0.47,13.51,Accessories,FedEx,Paris,50.5249
936908,1,26/01/2025 14:00,95.64,Italy,0.29,28.77,Accessories,Royal Mail,Paris,67.9044
503162,1,30/01/2025 16:00,74.2,Sweden,0.2,10.17,Electronics,FedEx,Paris,59.36
669930,1,2/02/2025 17:00,79.09,United Kingdom,0.31,17.04,Accessories,UPS,Paris,54.5721
729627,1,22/02/2025 19:00,47.9,France,0.11,11.22,Apparel,Royal Mail,Paris,42.631
345430,1,16/03/2025 02:00,25.71,Belgium,0.26,20.25,Electronics,FedEx,Paris,19.0254
368889,1,17/03/2025 12:00,51.91,Netherlands,0.4,14.92,Stationery,FedEx,Paris,31.146
632190,1,28/03/2025 05:00,60.87,Netherlands,0.19,16.6,Accessories,Royal Mail,Paris,49.3047
512169,1,31/03/2025 04:00,31.31,Norway,0.17,26.18,Electronics,UPS,Paris,25.9873
119984,1,20/04/2025 23:00,77.4,Belgium,0.5,7.22,Furniture,DHL,Paris,38.7
667540,1,11/05/2025 21:00,33.76,Sweden,0.19,5.83,Accessories,DHL,Paris,27.3456
901911,1,12/05/2025 16:00,34.58,Australia,0.21,29.18,Furniture,Royal Mail,Paris,27.3182
354468,1,13/05/2025 15:00,4.58,Italy,0.08,7.14,Accessories,Royal Mail,Paris,4.2136
506610,1,25/05/2025 12:00,7.22,Italy,0.21,5.94,Stationery,FedEx,Paris,5.7038
310340,1,13/06/2025 18:00,21.22,France,0.03,13.29,Accessories,DHL,Paris,20.5834
943564,1,18/06/2025 20:00,82.01,Belgium,0.14,12.04,Apparel,DHL,Paris,70.5286
835770,1,7/07/2025 18:00,53.9,Belgium,0.3,15.65,Accessories,FedEx,Paris,37.73
472208,1,8/07/2025 14:00,52.16,Germany,0,26.92,Apparel,UPS,Paris,52.16
101006,1,11/08/2025 21:00,31.75,Netherlands,0.03,24.01,Furniture,UPS,Paris,30.7975
198879,1,23/08/2025 04:00,62.24,Australia,0.49,12.72,Accessories,Royal Mail,Paris,31.7424
437889,2,11/02/2020 05:00,17.66,Germany,0.39,11.22,Accessories,DHL,Paris,21.5452
906395,2,12/02/2020 01:00,6.87,United States,0.12,22.51,Stationery,Royal Mail,Paris,12.0912
760482,2,15/02/2020 15:00,64.44,France,0.04,24.36,Furniture,UPS,Paris,123.7248
436199,2,4/03/2020 05:00,92.96,Sweden,0.1,20.94,Stationery,DHL,Paris,167.328
238563,2,25/03/2020 14:00,99.3,United States,0.38,15.98,Electronics,UPS,Paris,123.132
892058,2,28/03/2020 15:00,34.11,Belgium,0.14,5.48,Furniture,UPS,Paris,58.6692
860581,2,2/04/2020 18:00,13,France,0.42,13.27,Furniture,DHL,Paris,15.08
325160,2,20/04/2020 00:00,11.11,Netherlands,0.41,26.17,Electronics,Royal Mail,Paris,13.1098
177794,2,11/05/2020 01:00,82.56,Netherlands,0.08,6.17,Stationery,FedEx,Paris,151.9104
209079,2,17/05/2020 08:00,82.77,Spain,0.46,7.32,Electronics,Royal Mail,Paris,89.3916
577958,2,30/05/2020 01:00,39.38,Portugal,0.19,26.52,Electronics,DHL,Paris,63.7956
132174,2,10/06/2020 04:00,5.2,Belgium,0.49,26.98,Apparel,Royal Mail,Paris,5.304
441383,2,20/06/2020 23:00,14.29,Portugal,0.4,17.49,Electronics,UPS,Paris,17.148
764929,2,23/06/2020 22:00,17.88,Portugal,0.42,23.45,Furniture,FedEx,Paris,20.7408
268785,2,5/07/2020 00:00,85.28,France,0.46,10.65,Furniture,FedEx,Paris,92.1024
901625,2,12/07/2020 02:00,5.99,Germany,0.46,28.64,Furniture,FedEx,Paris,6.4692
458402,2,17/07/2020 22:00,30.47,Sweden,0.37,28.82,Apparel,DHL,Paris,38.3922
633459,2,22/07/2020 09:00,43.23,Germany,0.18,25.65,Electronics,Royal Mail,Paris,70.8972
957253,2,9/08/2020 22:00,20.81,Spain,0.07,19.59,Furniture,DHL,Paris,38.7066
721825,2,30/08/2020 22:00,36.93,Germany,0.04,23.85,Apparel,Royal Mail,Paris,70.9056
934325,2,10/09/2020 11:00,63.35,Belgium,0.25,9.12,Furniture,Royal Mail,Paris,95.025
697904,2,12/09/2020 00:00,80.23,Spain,0.03,15.37,Accessories,Royal Mail,Paris,155.6462
113233,2,20/09/2020 20:00,15.51,Spain,0.41,18.08,Stationery,UPS,Paris,18.3018
371365,2,21/09/2020 20:00,99.85,United Kingdom,0.13,27.06,Electronics,UPS,Paris,173.739
991407,2,15/11/2020 13:00,62.23,Sweden,0.24,22.46,Apparel,Royal Mail,Paris,94.5896
365303,2,17/11/2020 03:00,71.96,Norway,0.48,28.81,Furniture,FedEx,Paris,74.8384
853375,2,28/11/2020 10:00,70.3,Australia,0.03,21.96,Accessories,DHL,Paris,136.382
913526,2,9/12/2020 14:00,37.08,Australia,0.12,16.69,Electronics,DHL,Paris,65.2608
596246,2,26/12/2020 04:00,84.71,Australia,0.02,28.87,Furniture,UPS,Paris,166.0316
794245,2,19/01/2021 07:00,62.96,Australia,0.47,5.7,Furniture,Royal Mail,Paris,66.7376
658086,2,10/03/2021 22:00,8.1,Italy,0.27,7.92,Apparel,FedEx,Paris,11.826
305671,2,22/03/2021 16:00,21.85,Portugal,0.39,8.3,Furniture,DHL,Paris,26.657
639828,2,4/04/2021 01:00,43.61,Belgium,0.08,7,Accessories,Royal Mail,Paris,80.2424
464534,2,15/04/2021 13:00,64.74,Norway,0.19,6.79,Electronics,Royal Mail,Paris,104.8788
615609,2,23/04/2021 08:00,6.95,Italy,0.39,11.02,Furniture,UPS,Paris,8.479
553372,2,27/04/2021 17:00,80.29,Spain,0.43,22.06,Stationery,DHL,Paris,91.5306
109491,2,10/05/2021 12:00,9.97,United Kingdom,0.45,9.77,Furniture,DHL,Paris,10.967
302646,2,26/05/2021 07:00,83.81,Belgium,0.47,21.89,Accessories,FedEx,Paris,88.8386
886796,2,26/05/2021 13:00,86.68,Belgium,0.49,14.62,Stationery,DHL,Paris,88.4136
460704,2,5/06/2021 05:00,13.07,France,0.18,21.38,Stationery,DHL,Paris,21.4348
444620,2,14/06/2021 14:00,17.03,Italy,0.49,23.97,Accessories,UPS,Paris,17.3706
856983,2,21/06/2021 20:00,65.79,Portugal,0.29,5.66,Accessories,DHL,Paris,93.4218
598204,2,28/06/2021 20:00,17.26,Belgium,0.03,29.1,Electronics,UPS,Paris,33.4844
345456,2,30/06/2021 23:00,64.79,Portugal,0.3,17.03,Stationery,DHL,Paris,90.706
403931,2,11/07/2021 02:00,64.58,France,0.11,10.94,Stationery,FedEx,Paris,114.9524
409150,2,14/08/2021 16:00,12.32,Spain,0.48,27.17,Apparel,FedEx,Paris,12.8128
173601,2,17/08/2021 01:00,88.02,Australia,0.24,6.73,Stationery,Royal Mail,Paris,133.7904
185637,2,20/08/2021 12:00,73.97,Australia,0.27,10.17,Apparel,UPS,Paris,107.9962
958686,2,4/09/2021 23:00,24.72,Netherlands,0.19,8.03,Apparel,FedEx,Paris,40.0464
861447,2,25/09/2021 08:00,35.98,Germany,0.38,15.13,Stationery,UPS,Paris,44.6152
780215,2,22/11/2021 08:00,26.18,Belgium,0,19.35,Furniture,DHL,Paris,52.36
498722,2,28/11/2021 08:00,30.7,United States,0.29,7.85,Furniture,Royal Mail,Paris,43.594
884429,2,26/12/2021 19:00,46.86,United Kingdom,0.28,16.9,Apparel,Royal Mail,Paris,67.4784
428085,2,7/01/2022 11:00,17.4,Belgium,0.31,19.15,Furniture,DHL,Paris,24.012
546605,2,19/01/2022 04:00,12.89,Germany,0.16,23.2,Apparel,Royal Mail,Paris,21.6552
722186,2,30/01/2022 02:00,36.19,Norway,0.28,9.94,Apparel,Royal Mail,Paris,52.1136
979793,2,5/02/2022 03:00,73.22,France,0.16,28.89,Electronics,Royal Mail,Paris,123.0096
381097,2,16/02/2022 22:00,8.33,Australia,0.05,7.09,Electronics,FedEx,Paris,15.827
351442,2,17/02/2022 18:00,63.2,Australia,0.22,27.63,Furniture,UPS,Paris,98.592
631108,2,1/03/2022 05:00,63.9,Portugal,0.41,9.01,Stationery,Royal Mail,Paris,75.402
387588,2,21/03/2022 01:00,34.86,Italy,0.24,29.82,Stationery,Royal Mail,Paris,52.9872
303729,2,28/03/2022 14:00,64.56,France,0.08,16.36,Accessories,DHL,Paris,118.7904
820799,2,10/04/2022 10:00,98.56,Netherlands,0.14,12.38,Accessories,FedEx,Paris,169.5232
481150,2,13/04/2022 13:00,2.28,United Kingdom,0.15,18.61,Furniture,UPS,Paris,3.876
351953,2,20/04/2022 05:00,94.41,Australia,0.15,19.72,Accessories,DHL,Paris,160.497
634951,2,25/04/2022 05:00,29.37,Netherlands,0.19,23.79,Accessories,DHL,Paris,47.5794
955825,2,9/05/2022 03:00,9.21,Belgium,0.43,26.61,Electronics,DHL,Paris,10.4994
267806,2,13/05/2022 05:00,29.45,United Kingdom,0.16,18.29,Apparel,UPS,Paris,49.476
459783,2,13/05/2022 18:00,58.62,Belgium,0.21,24.4,Accessories,UPS,Paris,92.6196
113944,2,16/05/2022 07:00,47.78,United States,0.42,8.16,Stationery,UPS,Paris,55.4248
814090,2,17/05/2022 03:00,17.25,Belgium,0.46,11.12,Furniture,DHL,Paris,18.63
728030,2,20/05/2022 12:00,10.36,Sweden,0.47,15.38,Electronics,FedEx,Paris,10.9816
275725,2,28/05/2022 19:00,76.7,Belgium,0.23,18.97,Furniture,UPS,Paris,118.118
646565,2,16/06/2022 09:00,88.86,Italy,0.34,23.31,Accessories,FedEx,Paris,117.2952
910068,2,29/06/2022 19:00,63.21,Italy,0.16,6.2,Accessories,FedEx,Paris,106.1928
843919,2,12/07/2022 09:00,26.54,United Kingdom,0.41,6.4,Accessories,Royal Mail,Paris,31.3172
452624,2,26/07/2022 23:00,8.45,Netherlands,0.48,26.99,Electronics,UPS,Paris,8.788
868173,2,22/08/2022 00:00,61.3,France,0.35,27.63,Apparel,FedEx,Paris,79.69
547543,2,27/08/2022 16:00,70.72,Netherlands,0.29,29.78,Accessories,Royal Mail,Paris,100.4224
428897,2,9/09/2022 15:00,23.72,France,0.38,8.97,Accessories,UPS,Paris,29.4128
138250,2,12/09/2022 05:00,28.92,Sweden,0.03,20.53,Apparel,Royal Mail,Paris,56.1048
202885,2,22/09/2022 19:00,90.48,France,0.37,6.25,Stationery,UPS,Paris,114.0048
902512,2,26/10/2022 14:00,68.6,Sweden,0.37,23.49,Apparel,FedEx,Paris,86.436
407678,2,29/11/2022 08:00,37.87,Netherlands,0.42,24.18,Electronics,DHL,Paris,43.9292
946302,2,21/12/2022 14:00,96.15,Australia,0.47,26.23,Apparel,UPS,Paris,101.919
171082,2,30/12/2022 01:00,43.2,Australia,0.24,29.76,Electronics,FedEx,Paris,65.664
637091,2,30/12/2022 19:00,42.06,United Kingdom,0.11,14.05,Accessories,UPS,Paris,74.8668
180800,2,6/01/2023 00:00,51.51,Germany,0.21,16.44,Apparel,UPS,Paris,81.3858
629848,2,18/01/2023 20:00,41.92,Australia,0.03,5.18,Stationery,UPS,Paris,81.3248
554075,2,6/02/2023 12:00,99.19,Portugal,0.45,7.71,Accessories,FedEx,Paris,109.109
654868,2,13/02/2023 00:00,10.42,Netherlands,0.16,26.36,Apparel,FedEx,Paris,17.5056
939894,2,16/02/2023 18:00,75.7,Belgium,0.3,11.09,Accessories,UPS,Paris,105.98
317199,2,21/02/2023 15:00,41.27,Australia,0.45,6.15,Electronics,Royal Mail,Paris,45.397
395926,2,12/03/2023 01:00,4.42,Belgium,0.29,10.19,Apparel,UPS,Paris,6.2764
287991,2,4/04/2023 14:00,19.53,Belgium,0.24,19,Apparel,FedEx,Paris,29.6856
144494,2,10/04/2023 04:00,41.8,France,0.2,16.79,Apparel,UPS,Paris,66.88
928035,2,20/04/2023 10:00,55.79,United Kingdom,0.34,24.95,Stationery,Royal Mail,Paris,73.6428
947839,2,20/04/2023 15:00,96.42,Sweden,0.14,10.41,Accessories,DHL,Paris,165.8424
273595,2,25/04/2023 13:00,96.55,United States,0.4,10.74,Stationery,Royal Mail,Paris,115.86
876890,2,5/05/2023 15:00,41.73,Germany,0.44,10.3,Electronics,Royal Mail,Paris,46.7376
456979,2,7/05/2023 23:00,90.24,Sweden,0.18,6.2,Stationery,Royal Mail,Paris,147.9936
209822,2,11/05/2023 05:00,42.42,United Kingdom,0.32,23.61,Accessories,UPS,Paris,57.6912
103514,2,23/05/2023 10:00,33.31,Italy,0.35,17.53,Furniture,FedEx,Paris,43.303
262008,2,30/05/2023 04:00,67.25,Netherlands,0.05,17.82,Electronics,UPS,Paris,127.775
975900,2,11/06/2023 09:00,99.49,Spain,0.14,27.18,Accessories,UPS,Paris,171.1228
882170,2,22/06/2023 08:00,63.79,Spain,0.05,17.51,Furniture,DHL,Paris,121.201
107826,2,9/07/2023 07:00,19.09,United Kingdom,0.33,23.37,Apparel,DHL,Paris,25.5806
363051,2,31/07/2023 13:00,3.14,Australia,0.38,9.83,Electronics,DHL,Paris,3.8936
981834,2,7/08/2023 02:00,50.06,Belgium,0.03,13.12,Apparel,Royal Mail,Paris,97.1164
352697,2,7/08/2023 14:00,81.57,United States,0.38,26.52,Electronics,FedEx,Paris,101.1468
460255,2,8/08/2023 08:00,19.66,Sweden,0.14,21.26,Electronics,UPS,Paris,33.8152
896434,2,3/09/2023 00:00,35.56,United Kingdom,0.44,12.56,Electronics,UPS,Paris,39.8272
326556,2,26/09/2023 21:00,9.59,Belgium,0.43,19.07,Furniture,Royal Mail,Paris,10.9326
391687,2,1/10/2023 00:00,73.89,Australia,0.02,8.24,Furniture,Royal Mail,Paris,144.8244
143162,2,7/10/2023 13:00,28.52,United States,0.2,24.2,Electronics,UPS,Paris,45.632
223935,2,16/11/2023 21:00,38.42,Norway,0.15,7.11,Furniture,FedEx,Paris,65.314
623049,2,9/12/2023 05:00,91.42,Australia,0.17,28.52,Stationery,FedEx,Paris,151.7572
523735,2,21/12/2023 22:00,90.58,Belgium,0.04,13.1,Accessories,DHL,Paris,173.9136
558216,2,31/12/2023 10:00,64.22,Italy,0.2,16.28,Apparel,FedEx,Paris,102.752
218962,2,3/01/2024 22:00,18.21,Sweden,0.49,16.38,Electronics,FedEx,Paris,18.5742
362481,2,4/01/2024 07:00,30.57,Portugal,0.28,26.57,Apparel,FedEx,Paris,44.0208
212892,2,22/01/2024 14:00,15.41,Sweden,0.02,15.08,Electronics,DHL,Paris,30.2036
532108,2,25/01/2024 12:00,44.95,France,0.22,15.81,Electronics,DHL,Paris,70.122
751503,2,29/01/2024 06:00,86.78,Norway,0.27,19.62,Electronics,Royal Mail,Paris,126.6988
115438,2,2/02/2024 12:00,8.65,France,0.43,19.8,Apparel,DHL,Paris,9.861
985096,2,5/02/2024 03:00,88.79,Spain,0.35,28.55,Electronics,DHL,Paris,115.427
763385,2,19/02/2024 21:00,19.22,Belgium,0.41,29.48,Furniture,FedEx,Paris,22.6796
822044,2,1/03/2024 08:00,17.15,Australia,0.32,5.76,Electronics,DHL,Paris,23.324
